UC,LATITUDE,LONGITUDE
35786370,-25.47683,-49.15751
91667712,-25.51256,-49.15707
64059057,-25.58815,-49.15672
104454881,-25.38893,-49.15663
76685241,-25.90746,-49.15655
92923518,-25.38792,-49.15646
74328263,-25.37712,-49.15643
97693804,-25.47216,-49.15623
69927740,-25.19474,-49.15618
99025523,-25.34507,-49.15614
73148415,-25.44152,-49.15611
104563397,-25.53699,-49.15587
92684050,-25.4743,-49.15584
83064303,-25.51322,-49.15575
85989517,-25.4956,-49.15574
52446760,-25.35704,-49.15547
53226429,-25.43206,-49.15543
94413240,-25.49625,-49.15532
63308878,-25.65782,-49.15529
104337010,-25.68113,-49.15527
37190350,-25.6803,-49.15517
84890371,-25.9079,-49.15506
39608174,-25.66749,-49.15502
82930767,-25.65707,-49.15487
92549543,-25.36047,-49.15479
45397333,-25.54971,-49.15472
40187233,-25.67065,-49.15467
100862071,-25.49672,-49.1545
97174904,-25.49736,-49.15436
46026207,-25.4866,-49.15406
70086567,-25.34387,-49.15404
41701542,-25.67041,-49.15402
98689800,-25.34426,-49.15393
33317070,-25.37788,-49.15375
93373929,-25.45521,-49.15369
92314805,-25.55758,-49.15355
77010515,-25.48439,-49.15354
57647100,-25.34447,-49.15329
78321484,-25.55985,-49.15316
92544681,-25.48368,-49.15312
48193046,-25.5404,-49.15278
62309757,-25.55271,-49.15274
40429458,-25.26236,-49.15273
35172088,-25.57054,-49.15255
61557056,-25.34223,-49.15249
46171622,-25.44196,-49.15243
100299474,-25.48444,-49.15239
99541912,-25.53705,-49.15235
55456812,-25.35441,-49.15234
98571044,-25.5249,-49.15192
104050853,-25.48368,-49.15189
101698771,-25.56914,-49.15184
48756741,-25541,-49.15144
77788419,-25.5016,-49.15131
93695071,-25.53992,-49.15122
62472550,-25.54849,-49.15115
88950301,-25.54849,-49.15115
43263143,-25.48074,-49.15094
65773349,-25.34374,-49.1505
102286175,-25.47877,-49.15022
93699840,-25.54352,-49.15011
50583280,-25.54396,-49.15002
84735570,-25.53716,-49.14998
40863581,-25.54461,-49.14996
76288714,-25.59711,-49.14992
54602793,-25.55918,-49.14989
70147256,-25.50008,-49.14989
38080907,-25.57138,-49.14974
43626955,-25.25673,-49.14952
41373600,-25.50129,-49.14944
96659408,-25.32363,-49.14921
94614075,-25.55408,-49.14913
91973384,-25.50084,-49.14876
83537902,-25.34632,-49.14867
94767866,-25.45156,-49.14853
67931600,-25.34687,-49.14848
98272500,-25.48391,-49.14845
65655923,-25.48793,-49.14845
92949002,-25.47852,-49.14772
86353349,-25.56307,-49.14745
55148557,-25.1926,-49.14745
72475315,-25.48845,-49.14741
72727861,-25.52291,-49.14737
103514040,-25.47894,-49.14729
93979320,-25.19899,-49.14709
74922416,-25.3738,-49.14674
92508049,-25.49229,-49.14647
103131370,-25.50101,-49.14612
82941360,-25.46025,-49.14603
94357242,-25.55927,-49.1458
91604818,-25.55897,-49.14573
96707925,-25.49409,-49.14571
61459631,-25.49318,-49.14518
94940908,-25.49493,-49.1451
46615075,-25.69784,-49.14503
24018252,-25.49413,-49.14461
22655409,-25.72461,-49.14452
70798885,-25.50154,-49.14447
98549723,-25.54562,-49.14372
96154349,-25.53776,-49.14367
74680420,-25.67041,-49.14337
91860342,-25.57569,-49.1424
62226118,-25.5017,-49.14186
99878070,-25.52685,-49.14142
94256195,-25.54353,-49.14129
71846360,-25.26859,-49.14072
102426600,-25.54182,-49.14046
64394670,-25.54182,-49.14046
25579126,-25.38809,-49.14015
98921479,-25.5018,-49.14007
1205102,-25.46948,-49.13997
92775667,-25.38484,-49.13941
86869892,-25.38581,-49.13907
87222884,-25.21863,-49.13905
50403826,-25.74806,-49.13894
7314175,-25.50739,-49.13858
96170441,-25.4882,-49.13809
103975217,-25.7318,-49.13794
47016434,-25.71373,-49.13768
82266867,-25.50878,-49.13709
87745780,-25.56869,-49.13678
97836486,-25.71653,-49.13638
93450168,-25.50742,-49.13631
74499394,-25.65893,-49.13621
83121382,-25.49378,-49.13617
91861756,-25.4473,-49.13537
82245428,-25.21811,-49.13536
20748175,-25.37134,-49.13411
65657152,-25.38238,-49.13403
99330881,-25.35466,-49.13276
102705542,-25.50529,-49.13266
102680760,-25.51412,-49.13256
102680655,-25.51412,-49.13256
68359381,-25.37041,-49.13251
101560419,-25.37069,-49.13194
103492062,-25.51526,-49.13178
70063400,-25.42158,-49.13155
50782380,-25.37392,-49.13136
77360109,-25.51701,-49.13113
91814260,-25.37623,-49.13086
44703252,-25.36951,-49.13078
79286674,-25.74774,-49.13064
94434409,-25.51618,-49.13058
79223478,-25.50339,-49.13022
102560420,-25.51854,-49.12972
94416931,-25.36776,-49.12966
45058458,-25.37472,-49.12911
67104460,-25.3705,-49.1291
89986636,-25.36861,-49.1291
92420192,-25.37567,-49.12858
90674502,-25.3627,-49.12846
26080753,-25.37288,-49.12833
7383320,-25.36897,-49.12809
60413263,-25.52122,-49.12774
93842260,-25.45408,-49.1276
81571976,-25.82431,-49.12731
75917211,-25.37191,-49.12721
72294701,-25.38228,-49.12668
25579096,-25.38687,-49.12612
19935625,-25.31096,-49.12609
71669442,-25.38681,-49.12545
48481068,-25.4495,-49.12532
47711140,-25.52103,-49.12401
71881026,-25.56068,-49.12401
92572715,-25.48628,-49.12365
104031930,-25.52347,-49.12317
46728880,-25.45059,-49.12279
69614091,-25.38023,-49.12264
41381823,-25.55536,-49.12236
97293458,-25.51359,-49.12227
87280655,-25.37428,-49.12163
103943374,-25.51622,-49.12082
53747755,-25.37832,-49.12033
46236074,-25.3712,-49.11955
33540764,-25.20358,-49.11954
62926845,-25.37042,-49.1181
35886978,-25.2195,-49.11766
72098422,-25517,-49.11761
26552426,-25.39454,-49.11678
44830769,-25.39619,-49.11626
31668674,-25.21877,-49.11609
40429580,-25.19829,-49.11572
74994417,-25.3601,-49.11545
46029540,-25.22258,-49.11481
79732216,-25.19797,-49.11475
85969842,-25.32,-49.11446
44118082,-25.06343,-49.11325
38109280,-25.53636,-49.11295
41379136,-25.53827,-49.11197
46677615,-25.39699,-49.11159
45593574,-25.07149,-49.11093
45683867,-25.20965,-49.11038
97446556,-25.21677,-49.10924
47595442,-25.45658,-49.10917
54670624,-25.83759,-49.10898
89738209,-25.74226,-49.10868
25579169,-25.3565,-49.10857
80171648,-25.45755,-49.10726
86312561,-25.45535,-49.10618
7384661,-25.74927,-49.10612
91709199,-25.3688,-49.10592
102874735,-25.5734,-49.10571
66060311,-25.45847,-49.10485
82581630,-25.36453,-49.10445
81357680,-25.45995,-49.10367
99125250,-25.52162,-49.10228
74311875,-25.44512,-49.10181
82629480,-24.95618,-49.10175
45825092,-25.36388,-49.10143
98150723,-25.36429,-49.10089
70201404,-24.95046,-49.10074
42055326,-25.52441,-49.10073
41058429,-25.45956,-49.1005
50706241,-25.36624,-49.10033
67727999,-24.95816,-49.09988
58392890,-25.37004,-49.09947
102230196,-25.45659,-49.09883
41059611,-25.46082,-49.09847
45642397,-25.44934,-49.09774
46412760,-25.36527,-49.09688
86191713,-25.44019,-49.09635
68930895,-25.52641,-49.09591
96521090,-25.36691,-49.09584
52597423,-24.97807,-49.09509
94074984,-25.52683,-49.09487
69831610,-25.37781,-49.09451
78665213,-25.06965,-49.09374
6831400,-25.43058,-49.09351
39208869,-25.37012,-49.09328
6831419,-25.42983,-49.09307
73381160,-25.42025,-49.09259
70649189,-25.51369,-49.09125
6831320,-25.45256,-49.09084
42021413,-25.37307,-49.09069
92717470,-25.52891,-49.09011
85412465,-24.97658,-49.08999
38854490,-25.5298,-49.08956
41602544,-25.53079,-49.08852
94213364,-25.53409,-49.0883
20764634,-25.34168,-49.08758
83586113,-24.98534,-49.08743
75475626,-24.98587,-49.08743
48081809,-25.08457,-49.08725
98844296,-24.97533,-49.08691
67625070,-25.53182,-49.08664
47148470,-25.5296,-49.08654
42733499,-25.53075,-49.08618
101200510,-25.34338,-49.08546
49017195,-25.34204,-49.08525
53333128,-25.37333,-49.08419
64330966,-25.41525,-49.08416
55248896,-25.35604,-49.08368
72095750,-25.3507,-49.08273
99763907,-25.35467,-49.0827
79849024,-25.35916,-49.08265
101552548,-25.36684,-49.08222
56485123,-25.34084,-49.08189
62532502,-25.35621,-49.08187
94530084,-25.53286,-49.08185
95630562,-25.24319,-49.0814
99673240,-25.36626,-49.0813
99673045,-25.36626,-49.0813
57980977,-25.35191,-49.08105
6831621,-25.51116,-49.08105
97070033,-25.57021,-49.08071
88490610,-25.35594,-49.08055
103554416,-25.31314,-49.08029
39479528,-25.30905,-49.08022
95042326,-25.3562,-49.08019
42167728,-25.31071,-49.07972
100380697,-25.45768,-49.07954
52165981,-25.36347,-49.07935
99412519,-25.44779,-49.07898
76696227,-25.33055,-49.07867
44713460,-25.36176,-49.0785
93935994,-24.97208,-49.07849
93094493,-25.35391,-49.07805
6831460,-25.41718,-49.07788
105278548,-25.41555,-49.07788
73679127,-25.35652,-49.07784
40577791,-25.61373,-49.07776
21089116,-25.36557,-49.07703
46174958,-25.41537,-49.07693
62936549,-25.35223,-49.07676
91483077,-25.36891,-49.07614
92477542,-25.53687,-49.07587
34327002,-25.36964,-49.07512
39241890,-25.35473,-49.07511
99745844,-25.3699,-49.07462
37127934,-25.41725,-49.07443
82081050,-25.40983,-49.07432
76809129,-25.45306,-49.07366
94792968,-25.34745,-49.07357
92732127,-25.02701,-49.07284
102096414,-25.64253,-49.07281
76723607,-25.45295,-49.07212
102335117,-25.47551,-49.0715
68088957,-25.3583,-49.07116
93890613,-25.3568,-49.07057
92816347,-25.3511,-49.07033
73311235,-25.34768,-49.07029
91345049,-25.45116,-49.07019
93565240,-25.35766,-49.06987
97184896,-25.45183,-49.06979
6831303,-25.45149,-49.06934
79339646,-25.35888,-49.06932
100828400,-25.34895,-49.0693
53172396,-25.35745,-49.06922
98972502,-25.35117,-49.06918
101860765,-25.31222,-49.06877
77668596,-25.3569,-49.06811
92421741,-25.34974,-49.06776
96858575,-25.45197,-49.06753
77630530,-25.35506,-49.06718
65377524,-25.34876,-49.06696
69187150,-25.54912,-49.06686
80084710,-25.35123,-49.06684
84317671,-25.35618,-49.06675
47472006,-25.45964,-49.06658
72234717,-25.35417,-49.06632
37184466,-25.3581,-49.06631
72123788,-25.35367,-49.0663
77068815,-25.45815,-49.06578
54587085,-25.84572,-49.06531
93361904,-25.34731,-49.06528
101027958,-25.36458,-49.06447
89629663,-25.35928,-49.06447
84783745,-25.36124,-49.06442
93021569,-25.35979,-49.06404
95913980,-25.3591,-49.06287
31870031,-25.35232,-49.06272
76533522,-25.02076,-49.06252
66350689,-25.60362,-49.06251
96681594,-25.36144,-49.06244
31112080,-25.44184,-49.06208
78440815,-25.51272,-49.06169
92949282,-25.35972,-49.06147
58673440,-25.45815,-49.06139
95759115,-25.35109,-49.06111
94179263,-25.35109,-49.06111
99407663,-25.44274,-49.06052
91881340,-25.0199,-49.06035
56847785,-25.30928,-49.05995
64237788,-25.01988,-49.05955
43182402,-25.37128,-49.05947
39890708,-25.35293,-49.05935
93899831,-25.34987,-49.05787
92139043,-25.34976,-49.05769
46364013,-25.37626,-49.05742
97352772,-25.34321,-49.05728
59513101,-25.34412,-49.05718
91667518,-25.30733,-49.05705
46471359,-25.34524,-49.05685
59551623,-25.01847,-49.05666
82687005,-25.4488,-49.05641
69598045,-25.34905,-49.05593
79103430,-25.42528,-49.05424
49453912,-25.30422,-49.05406
98060252,-25.38876,-49.05384
25157590,-25.40048,-49.05295
82097704,-25.39031,-49.05236
93589417,-25.37101,-49.0523
40616606,-25.37378,-49.0523
38202263,-25.37378,-49.0523
38198550,-25.3762,-49.05207
38202441,-25.37917,-49.05198
102092141,-25.37279,-49.05172
67586015,-25.56497,-49.05172
39498921,-25.37452,-49.05171
54209722,-25.34434,-49.04741
6831397,-25.41553,-49.04723
7384599,-25.3477,-49.04683
98966634,-25.35994,-49.04678
70353760,-25.39218,-49.04592
51296861,-25.35696,-49.04483
67055753,-25.55109,-49.03727
21246432,-25.43815,-49.03582
96183853,-25.33216,-49.03156
7384580,-25.37068,-49.03072
46412468,-25.3281,-49.02933
48251453,-25.42279,-49.02656
19450940,-25422,-49.02585
83284761,-25.00709,-49.02566
93732716,-25.42266,-49.02535
70041296,-25.55882,-49.0247
82706840,-25.31802,-49.01753
19450974,-25.43872,-49.01421
37388690,-25.47229,-49.01133
77333500,-24.66141,-48.99874
98404725,-24.67167,-48.97885
76640450,-25.81624,-48.97748
81953941,-25.30341,-48.95439
66332362,-25.72628,-48.94879
67201288,-25.72659,-48.94876
38802805,-25.34845,-48.9415
101061870,-25.29937,-48.94124
7384513,-25.8907,-48.93614
79881335,-25.28875,-48.93426
68344562,-25.31742,-48.92935
32453167,-25.33767,-48.92732
97819697,-25.42411,-48.92132
41034058,-25.25153,-48.90891
27187209,-25.21808,-48.9057
96491558,-24.68693,-48.88712
90767683,-25.17072,-48.87416
43142672,-25.43476,-48.87329
88755533,-25.18773,-48.87263
42641225,-25.14078,-48.86786
40820068,-25.38471,-48.86462
58933565,-25464,-48.84851
94087610,-25.47903,-48.8359
52073254,-25.47537,-48.83275
72923440,-25.10964,-48.8308
62508679,-25.48613,-48.81863
70084440,-25.10947,-48.81697
53243390,-25.1079,-48.79495
79719090,-25.38969,-48.78207
79575919,-25.43087,-48.75974
57754632,-25.50386,-48.75545
104242582,-25.10157,-48.72489
99039273,-25.43116,-48.71826
30345359,-25.95987,-48.70052
47967510,-25.44615,-48.69357
39971759,-25.4568,-48.68543
61588555,-25.97758,-48.67547
81634641,-25535,-48.66549
52099920,-25.56142,-48.6399
61583758,-25.95121,-48.63952
68941102,-25.52771,-48.63129
88160858,-25.56536,-48.61923
99738821,-25.59925,-48.61175
40641015,-25.57807,-48.60907
93673914,-25.87582,-48.60729
100930182,-25.87758,-48.60592
93532466,-25.88193,-48.60305
36681750,-25.87417,-48.60274
36155217,-25.58787,-48.59961
67834744,-25.63054,-48.59468
91822874,-25.8759,-48.59433
39489850,-25.73536,-48.59387
99208768,-25.5616,-48.59226
69695571,-25.88937,-48.59219
95499490,-25.67206,-48.59184
41213947,-25.72837,-48.59167
77714075,-25.64363,-48.59115
82802122,-25.87565,-48.59059
43570755,-25.8758,-48.58944
80307086,-25.58034,-48.58834
25674846,-25.57665,-48.58586
42109469,-25.87809,-48.5856
93035250,-25.88124,-48.58471
37014919,-25.91375,-48.58393
99454165,-25.88783,-48.58337
39402592,-25.87502,-48.58292
23356731,-25.87502,-48.58292
102846839,-25.91481,-48.58272
70574502,-25.9125,-48.58166
39640264,-25.88245,-48.58139
81500513,-25.89536,-48.57961
6062067,-25.87474,-48.57953
25507753,-25.91217,-48.5786
6062121,-25.88572,-48.57806
99390965,-25.5679,-48.57777
7384475,-25.55995,-48.5777
47940263,-25.54979,-48.57685
43740375,-25.90079,-48.57526
70402574,-25.8429,-48.57523
94737720,-25.57194,-48.57479
6062091,-25.87789,-48.57408
45386293,-25.87752,-48.57349
93469578,-25.91136,-48.57335
93096550,-25.91136,-48.57335
29260434,-25.69998,-48.57304
6062180,-25.90489,-48.57188
55640230,-25.55755,-48.57172
19450850,-25.54616,-48.57056
44263660,-25.54616,-48.57051
46121080,-25.56741,-48.56993
68523904,-25.90183,-48.56969
84093242,-25.86622,-48.56958
6062113,-25.89081,-48.56923
27689034,-25.89777,-48.56836
73837792,-25.87383,-48.56789
91372569,-25.87427,-48.56766
20559755,-25.88884,-48.56742
50774360,-25.89694,-48.56651
44016131,-25.87524,-48.5664
78840791,-25.87261,-48.56566
72807806,-25.55317,-48.56518
50803476,-25.54642,-48.56504
83026703,-25.58494,-48.56495
55053017,-25.56358,-48.56469
85086436,-25.58654,-48.56396
40600580,-25.54779,-48.5637
31179584,-25.5627,-48.5637
104568496,-25.58261,-48.56355
47651962,-25.54548,-48.56226
94537704,-25.54742,-48.56195
91431115,-25.54419,-48.5604
82739480,-25.54249,-48.55864
46541110,-25.55449,-48.55845
6573690,-25.54063,-48.55816
87410435,-25.55723,-48.55783
43143431,-25.53701,-48.55771
68095015,-25.55019,-48.55518
76065731,-25.5344,-48.55504
80540651,-25.55258,-48.55491
79201814,-25.54903,-48.55251
65829611,-25.56016,-48.55236
100359558,-25.55254,-48.55219
46693157,-25.55187,-48.55059
45218030,-25.52799,-48.55015
73000493,-25.54873,-48.54882
38333392,-25.54728,-48.54865
98676067,-25.5279,-48.5485
76347010,-25.83076,-48.54774
81092466,-25.83618,-48.54616
100555845,-25.80375,-48.54575
102565996,-25.53075,-48.54572
40174220,-25.83286,-48.54498
93631855,-25.80535,-48.54482
41718429,-25.8299,-48.54441
29905656,-25.83091,-48.54428
78685753,-25.54714,-48.54385
45249105,-25.52012,-48.54353
72939273,-25.53926,-48.54212
101940122,-25.80317,-48.54168
47670436,-25.82183,-48.54166
96854260,-25.83494,-48.54147
91428548,-25.52098,-48.54057
32874510,-25.83585,-48.54013
41418239,-25.83246,-48.54001
76202950,-25.84442,-48.53976
54587131,-25.83531,-48.53935
43570020,-25.50863,-48.53904
6338526,-25.83227,-48.53901
92760422,-25.54178,-48.53885
76607330,-25.54171,-48.53876
53063562,-25.53715,-48.53875
19450800,-25.51102,-48.53862
85141046,-25.84565,-48.53814
79663036,-25.81468,-48.53791
68473192,-25.8249,-48.5378
61989223,-25.5466,-48.53727
98610660,-25.54194,-48.53696
97533190,-25.8257,-48.53676
46576665,-25.52009,-48.53602
6338534,-25.82566,-48.53552
100335713,-25.53906,-48.53488
6338542,-25.82389,-48.53455
60353163,-25.50824,-48.53447
44970420,-25.50503,-48.53444
19450818,-25.50769,-48.53423
51827921,-25.81765,-48.53408
51382571,-25.81589,-48.53388
104092190,-25.52485,-48.53386
100612075,-25.8028,-48.53328
27689042,-25.81029,-48.53316
95624961,-25.51214,-48.53301
68791607,-25.51089,-48.53257
71552570,-25.50919,-48.53226
51828120,-25.51053,-48.53119
102886911,-25.53688,-48.53104
29985404,-25.68868,-48.53082
31239137,-25.52916,-48.5308
43438334,-25.52324,-48.53009
93027320,-25.50947,-48.52957
85755052,-25.51101,-48.52928
37518283,-25.51121,-48.52894
85351407,-25.51366,-48.5284
85807028,-25.52975,-48.5283
91573190,-25.52458,-48.52809
49205820,-25.52523,-48.52781
99578220,-25.53958,-48.52773
78180678,-25512,-48.52768
46218726,-25.51999,-48.52762
78981280,-25.51227,-48.52719
34523260,-25.52305,-48.52706
52987485,-25.51919,-48.52589
6574050,-25.52116,-48.52578
6573800,-25.50755,-48.52563
80772145,-25.51534,-48.52559
19450826,-25.50614,-48.52546
78536073,-25.51627,-48.52535
33476853,-25.50515,-48.52519
70364060,-25.50559,-48.52463
99143860,-25.52534,-48.52415
71086854,-25.51506,-48.52404
56890338,-25.52453,-48.52404
70367957,-25.50895,-48.52352
100379834,-25.50947,-48.5235
91861233,-25.5286,-48.52345
105295701,-25.78714,-48.5232
76229815,-25.76048,-48.52289
47686855,-25.51109,-48.52286
92867189,-25.78928,-48.52253
46609180,-25.50375,-48.52238
94623686,-25.53186,-48.52189
48466468,-25.52702,-48.5216
48245771,-25.52702,-48.5216
79377270,-25.50914,-48.52133
39452336,-25.7838,-48.5213
6574068,-25.53066,-48.52078
32368666,-25.50528,-48.51991
19450834,-25.50474,-48.51968
99579260,-25.52986,-48.5191
58055991,-25.51848,-48.5187
41417950,-25.52263,-48.51841
99891999,-25.50982,-48.51828
98885227,-25.50617,-48.51815
70177643,-25.51263,-48.51805
60153652,-25.50683,-48.51804
19450842,-25.50795,-48.51767
32716699,-25.53169,-48.51748
23293330,-25.50966,-48.51744
45401071,-25.50474,-48.51714
102996415,-25.5106,-48.51692
99859009,-25.52648,-48.51682
36679860,-25.50757,-48.51638
97194484,-25.51187,-48.51633
38148242,-25.50973,-48.51624
82240671,-25.50747,-48.51516
45011818,-25.50556,-48.51503
88820092,-25.51066,-48.51493
48641243,-25.51494,-48.51459
101523882,-25.51547,-48.51384
38857871,-25.52476,-48.51379
92056830,-25.5117,-48.5135
100632777,-25.51385,-48.51338
70979880,-25.51591,-48.51323
19450788,-25.50792,-48.51295
79665306,-25.76554,-48.51282
77037324,-25.51621,-48.5124
39732649,-25.51592,-48.51198
6573630,-25.52349,-48.51188
